LastTimeWithData,ti,Time,Predict,Real
2023-11-18 07:30:00,5,2023-11-18 10:00:00,5.994727366255142,1.0
2023-11-18 07:30:00,6,2023-11-18 10:30:00,6.160515260630999,1.0
2023-11-18 08:00:00,1,2023-11-18 08:30:00,5.0,2.0
2023-11-18 08:00:00,2,2023-11-18 09:00:00,5.166666666666667,0.0
2023-11-18 08:00:00,3,2023-11-18 09:30:00,5.361111111111111,0.0
2023-11-18 08:00:00,4,2023-11-18 10:00:00,5.421296296296295,1.0
2023-11-18 08:00:00,5,2023-11-18 10:30:00,5.491512345679012,1.0
2023-11-18 08:00:00,6,2023-11-18 11:00:00,5.240097736625514,0.0
2023-11-18 08:30:00,1,2023-11-18 09:00:00,4.666666666666667,0.0
2023-11-18 08:30:00,2,2023-11-18 09:30:00,4.777777777777778,0.0
2023-11-18 08:30:00,3,2023-11-18 10:00:00,4.7407407407407405,1.0
2023-11-18 08:30:00,4,2023-11-18 10:30:00,4.697530864197531,1.0
2023-11-18 08:30:00,5,2023-11-18 11:00:00,4.313786008230452,0.0
2023-11-18 08:30:00,6,2023-11-18 11:30:00,4.032750342935528,3.0
2023-11-18 09:00:00,1,2023-11-18 09:30:00,3.8333333333333335,0.0
2023-11-18 09:00:00,2,2023-11-18 10:00:00,3.638888888888889,1.0
2023-11-18 09:00:00,3,2023-11-18 10:30:00,3.4120370370370368,1.0
2023-11-18 09:00:00,4,2023-11-18 11:00:00,2.814043209876543,0.0
2023-11-18 09:00:00,5,2023-11-18 11:30:00,2.283050411522634,3.0
2023-11-18 09:00:00,6,2023-11-18 12:00:00,2.163558813443073,1.0
2023-11-18 09:30:00,1,2023-11-18 10:00:00,3.0,1.0
2023-11-18 09:30:00,2,2023-11-18 10:30:00,2.6666666666666665,1.0
2023-11-18 09:30:00,3,2023-11-18 11:00:00,1.9444444444444446,0.0
2023-11-18 09:30:00,4,2023-11-18 11:30:00,1.2685185185185188,3.0
2023-11-18 09:30:00,5,2023-11-18 12:00:00,0.9799382716049386,1.0
2023-11-18 09:30:00,6,2023-11-18 12:30:00,0.809927983539095,3.0
2023-11-18 10:00:00,1,2023-11-18 10:30:00,2.0,1.0
2023-11-18 10:00:00,2,2023-11-18 11:00:00,1.1666666666666667,0.0
2023-11-18 10:00:00,3,2023-11-18 11:30:00,0.361111111111111,3.0
2023-11-18 10:00:00,4,2023-11-18 12:00:00,-0.07870370370370379,1.0
2023-11-18 10:00:00,5,2023-11-18 12:30:00,-0.42515432098765443,3.0
2023-11-18 10:00:00,6,2023-11-18 13:00:00,-0.4960133744855968,0.0
2023-11-18 10:30:00,1,2023-11-18 11:00:00,1.1666666666666667,0.0
2023-11-18 10:30:00,2,2023-11-18 11:30:00,0.361111111111111,3.0
2023-11-18 10:30:00,3,2023-11-18 12:00:00,-0.07870370370370379,1.0
2023-11-18 10:30:00,4,2023-11-18 12:30:00,-0.42515432098765443,3.0
2023-11-18 10:30:00,5,2023-11-18 13:00:00,-0.4960133744855968,0.0
2023-11-18 10:30:00,6,2023-11-18 13:30:00,-0.5786822702331963,2.0
2023-11-18 11:00:00,1,2023-11-18 11:30:00,0.6666666666666666,3.0
2023-11-18 11:00:00,2,2023-11-18 12:00:00,0.27777777777777785,1.0
2023-11-18 11:00:00,3,2023-11-18 12:30:00,-0.00925925925925919,3.0
2023-11-18 11:00:00,4,2023-11-18 13:00:00,-0.010802469135802387,0.0
2023-11-18 11:00:00,5,2023-11-18 13:30:00,-0.01260288065843612,2.0
2023-11-18 11:00:00,6,2023-11-18 14:00:00,-0.18137002743484212,0.0
2023-11-18 11:30:00,1,2023-11-18 12:00:00,0.8333333333333334,1.0
2023-11-18 11:30:00,2,2023-11-18 12:30:00,0.6388888888888888,3.0
2023-11-18 11:30:00,3,2023-11-18 13:00:00,0.7453703703703702,0.0
2023-11-18 11:30:00,4,2023-11-18 13:30:00,0.8695987654320986,2.0
2023-11-18 11:30:00,5,2023-11-18 14:00:00,0.8478652263374484,0.0
2023-11-18 11:30:00,6,2023-11-18 14:30:00,0.8225094307270231,0.0
2023-11-18 12:00:00,1,2023-11-18 12:30:00,1.0,3.0
2023-11-18 12:00:00,2,2023-11-18 13:00:00,1.1666666666666667,0.0
2023-11-18 12:00:00,3,2023-11-18 13:30:00,1.361111111111111,2.0
2023-11-18 12:00:00,4,2023-11-18 14:00:00,1.421296296296296,0.0
2023-11-18 12:00:00,5,2023-11-18 14:30:00,1.491512345679012,0.0
2023-11-18 12:00:00,6,2023-11-18 15:00:00,1.7400977366255141,0.0
2023-11-18 12:30:00,1,2023-11-18 13:00:00,1.5,0.0
2023-11-18 12:30:00,2,2023-11-18 13:30:00,1.75,2.0
2023-11-18 12:30:00,3,2023-11-18 14:00:00,1.875,0.0
2023-11-18 12:30:00,4,2023-11-18 14:30:00,2.0208333333333335,0.0
2023-11-18 12:30:00,5,2023-11-18 15:00:00,2.357638888888889,0.0
2023-11-18 12:30:00,6,2023-11-18 15:30:00,2.2505787037037037,2.0
2023-11-18 13:00:00,1,2023-11-18 13:30:00,1.3333333333333333,2.0
2023-11-18 13:00:00,2,2023-11-18 14:00:00,1.388888888888889,0.0
2023-11-18 13:00:00,3,2023-11-18 14:30:00,1.453703703703704,0.0
2023-11-18 13:00:00,4,2023-11-18 15:00:00,1.695987654320988,0.0
2023-11-18 13:00:00,5,2023-11-18 15:30:00,1.4786522633744859,2.0
2023-11-18 13:00:00,6,2023-11-18 16:00:00,1.5584276406035666,1.0
2023-11-18 13:30:00,1,2023-11-18 14:00:00,1.5,0.0
2023-11-18 13:30:00,2,2023-11-18 14:30:00,1.5833333333333333,0.0
2023-11-18 13:30:00,3,2023-11-18 15:00:00,1.8472222222222223,0.0
2023-11-18 13:30:00,4,2023-11-18 15:30:00,1.6550925925925928,2.0
2023-11-18 13:30:00,5,2023-11-18 16:00:00,1.7642746913580252,1.0
2023-11-18 13:30:00,6,2023-11-18 16:30:00,1.5583204732510294,0.0
2023-11-18 14:00:00,1,2023-11-18 14:30:00,1.5,0.0
2023-11-18 14:00:00,2,2023-11-18 15:00:00,1.75,0.0
2023-11-18 14:00:00,3,2023-11-18 15:30:00,1.5416666666666667,2.0
2023-11-18 14:00:00,4,2023-11-18 16:00:00,1.6319444444444444,1.0
2023-11-18 14:00:00,5,2023-11-18 16:30:00,1.4039351851851851,0.0
2023-11-18 14:00:00,6,2023-11-18 17:00:00,1.6379243827160492,1.0
2023-11-18 14:30:00,1,2023-11-18 15:00:00,1.0,0.0
2023-11-18 14:30:00,2,2023-11-18 15:30:00,0.6666666666666666,2.0
2023-11-18 14:30:00,3,2023-11-18 16:00:00,0.6111111111111112,1.0
2023-11-18 14:30:00,4,2023-11-18 16:30:00,0.2129629629629631,0.0
2023-11-18 14:30:00,5,2023-11-18 17:00:00,0.24845679012345692,1.0
2023-11-18 14:30:00,6,2023-11-18 17:30:00,-0.043467078189300255,2.0
2023-11-18 15:00:00,1,2023-11-18 15:30:00,0.8333333333333334,2.0
2023-11-18 15:00:00,2,2023-11-18 16:00:00,0.8055555555555555,1.0
2023-11-18 15:00:00,3,2023-11-18 16:30:00,0.4398148148148147,0.0
2023-11-18 15:00:00,4,2023-11-18 17:00:00,0.5131172839506172,1.0
2023-11-18 15:00:00,5,2023-11-18 17:30:00,0.2653034979423867,2.0
2023-11-18 15:00:00,6,2023-11-18 18:00:00,0.3095207475994512,0.0
2023-11-18 15:30:00,1,2023-11-18 16:00:00,0.6666666666666666,1.0
2023-11-18 15:30:00,2,2023-11-18 16:30:00,0.27777777777777785,0.0
2023-11-18 15:30:00,3,2023-11-18 17:00:00,0.3240740740740741,1.0
2023-11-18 15:30:00,4,2023-11-18 17:30:00,0.044753086419753174,2.0
2023-11-18 15:30:00,5,2023-11-18 18:00:00,0.0522119341563787,0.0
2023-11-18 15:30:00,6,2023-11-18 18:30:00,0.06091392318244182,2.0
2023-11-18 16:00:00,1,2023-11-18 16:30:00,0.8333333333333334,0.0
2023-11-18 16:00:00,2,2023-11-18 17:00:00,0.9722222222222222,1.0
2023-11-18 16:00:00,3,2023-11-18 17:30:00,0.8009259259259259,2.0
2023-11-18 16:00:00,4,2023-11-18 18:00:00,0.9344135802469135,0.0
2023-11-18 16:00:00,5,2023-11-18 18:30:00,1.0901491769547325,2.0
2023-11-18 16:00:00,6,2023-11-18 19:00:00,1.271840706447188,2.0
2023-11-18 16:30:00,1,2023-11-18 17:00:00,0.5,1.0
2023-11-18 16:30:00,2,2023-11-18 17:30:00,0.25,2.0
2023-11-18 16:30:00,3,2023-11-18 18:00:00,0.2916666666666667,0.0
2023-11-18 16:30:00,4,2023-11-18 18:30:00,0.34027777777777773,2.0
2023-11-18 16:30:00,5,2023-11-18 19:00:00,0.3969907407407407,2.0
2023-11-18 16:30:00,6,2023-11-18 19:30:00,0.1298225308641975,1.0
2023-11-18 17:00:00,1,2023-11-18 17:30:00,0.6666666666666666,2.0
2023-11-18 17:00:00,2,2023-11-18 18:00:00,0.7777777777777778,0.0
