Model,LastTimeWithData,ti,Time,Predict,Real
RNN,2023-11-22 17:00:00,5,2023-11-22 19:30:00,5.5634513,2.0
RNN,2023-11-22 17:30:00,5,2023-11-22 20:00:00,9.200072,3.0
RNN,2023-11-22 18:00:00,5,2023-11-22 20:30:00,11.414344,5.0
RNN,2023-11-22 18:30:00,5,2023-11-22 21:00:00,5.2312355,7.0
RNN,2023-11-22 19:00:00,5,2023-11-22 21:30:00,1.4350082,6.0
RNN,2023-11-22 19:30:00,5,2023-11-22 22:00:00,1.1903523,8.0
RNN,2023-11-22 20:00:00,5,2023-11-22 22:30:00,2.6547487,9.0
RNN,2023-11-22 20:30:00,5,2023-11-22 23:00:00,4.9111557,12.0
RNN,2023-11-22 21:00:00,5,2023-11-22 23:30:00,6.881183,14.0
RNN,2023-11-22 21:30:00,5,2023-11-23 00:00:00,5.46454,17.0
RNN,2023-11-22 22:00:00,5,2023-11-23 00:30:00,6.983424,18.0
RNN,2023-11-22 22:30:00,5,2023-11-23 01:00:00,7.6257167,17.0
RNN,2023-11-22 23:00:00,5,2023-11-23 01:30:00,10.234216,17.0
RNN,2023-11-22 23:30:00,5,2023-11-23 02:00:00,11.593012,18.0
RNN,2023-11-23 00:00:00,5,2023-11-23 02:30:00,13.6276455,18.0
RNN,2023-11-23 00:30:00,5,2023-11-23 03:00:00,13.801554,17.0
RNN,2023-11-23 01:00:00,5,2023-11-23 03:30:00,12.120206,17.0
RNN,2023-11-23 01:30:00,5,2023-11-23 04:00:00,11.752715,17.0
RNN,2023-11-23 02:00:00,5,2023-11-23 04:30:00,12.712349,17.0
RNN,2023-11-23 02:30:00,5,2023-11-23 05:00:00,12.63946,17.0
RNN,2023-11-23 03:00:00,5,2023-11-23 05:30:00,11.504184,14.0
RNN,2023-11-23 03:30:00,5,2023-11-23 06:00:00,11.540585,13.0
RNN,2023-11-23 04:00:00,5,2023-11-23 06:30:00,11.616939,12.0
RNN,2023-11-23 04:30:00,5,2023-11-23 07:00:00,11.665058,8.0
RNN,2023-11-23 05:00:00,5,2023-11-23 07:30:00,11.689576,4.0
RNN,2023-11-23 05:30:00,5,2023-11-23 08:00:00,8.39273,0.0
RNN,2023-11-23 06:00:00,5,2023-11-23 08:30:00,7.642946,2.0
RNN,2023-11-23 06:30:00,5,2023-11-23 09:00:00,7.08098,0.0
RNN,2023-11-23 07:00:00,5,2023-11-23 09:30:00,3.5342624,1.0
RNN,2023-11-23 07:30:00,5,2023-11-23 10:00:00,1.1339384,4.0
RNN,2023-11-23 08:00:00,5,2023-11-23 10:30:00,-0.3904675,5.0
RNN,2023-11-23 08:30:00,5,2023-11-23 11:00:00,1.7146438,1.0
RNN,2023-11-23 09:00:00,5,2023-11-23 11:30:00,1.1880375,2.0
RNN,2023-11-23 09:30:00,5,2023-11-23 12:00:00,2.1532533,2.0
RNN,2023-11-23 10:00:00,5,2023-11-23 12:30:00,4.746388,4.0
RNN,2023-11-23 10:30:00,5,2023-11-23 13:00:00,5.6348996,5.0
RNN,2023-11-23 11:00:00,5,2023-11-23 13:30:00,2.020077,1.0
RNN,2023-11-23 11:30:00,5,2023-11-23 14:00:00,2.5061471,4.0
RNN,2023-11-23 12:00:00,5,2023-11-23 14:30:00,2.7042756,6.0
RNN,2023-11-23 12:30:00,5,2023-11-23 15:00:00,4.428524,7.0
RNN,2023-11-23 13:00:00,5,2023-11-23 15:30:00,5.3154545,10.0
RNN,2023-11-23 13:30:00,5,2023-11-23 16:00:00,1.8738106,11.0
RNN,2023-11-23 14:00:00,5,2023-11-23 16:30:00,4.0126905,5.0
RNN,2023-11-23 14:30:00,5,2023-11-23 17:00:00,6.009583,3.0
RNN,2023-11-23 15:00:00,5,2023-11-23 17:30:00,6.7138786,11.0
RNN,2023-11-23 15:30:00,5,2023-11-23 18:00:00,9.194881,9.0
RNN,2023-11-23 16:00:00,5,2023-11-23 18:30:00,9.491989,7.0
RNN,2023-11-23 16:30:00,5,2023-11-23 19:00:00,2.9319727,6.0
RNN,2023-11-23 17:00:00,5,2023-11-23 19:30:00,1.4630047,6.0
RNN,2023-11-23 17:30:00,5,2023-11-23 20:00:00,9.066354,5.0
RNN,2023-11-23 18:00:00,5,2023-11-23 20:30:00,7.578254,10.0
RNN,2023-11-23 18:30:00,5,2023-11-23 21:00:00,4.984432,12.0
RNN,2023-11-23 19:00:00,5,2023-11-23 21:30:00,3.9981425,12.0
RNN,2023-11-23 19:30:00,5,2023-11-23 22:00:00,4.256394,9.0
RNN,2023-11-23 20:00:00,5,2023-11-23 22:30:00,3.6404989,14.0
RNN,2023-11-23 20:30:00,5,2023-11-23 23:00:00,8.7345,12.0
RNN,2023-11-23 21:00:00,5,2023-11-23 23:30:00,10.636779,13.0
RNN,2023-11-23 21:30:00,5,2023-11-24 00:00:00,9.720707,13.0
RNN,2023-11-23 22:00:00,5,2023-11-24 00:30:00,5.6950846,12.0
RNN,2023-11-23 22:30:00,5,2023-11-24 01:00:00,10.916173,12.0
RNN,2023-11-23 23:00:00,5,2023-11-24 01:30:00,8.537595,12.0
RNN,2023-11-23 23:30:00,5,2023-11-24 02:00:00,9.358868,12.0
RNN,2023-11-24 00:00:00,5,2023-11-24 02:30:00,9.154397,12.0
RNN,2023-11-24 00:30:00,5,2023-11-24 03:00:00,7.856807,12.0
RNN,2023-11-24 01:00:00,5,2023-11-24 03:30:00,7.9292765,13.0
RNN,2023-11-24 01:30:00,5,2023-11-24 04:00:00,8.073955,12.0
RNN,2023-11-24 02:00:00,5,2023-11-24 04:30:00,8.152663,13.0
RNN,2023-11-24 02:30:00,5,2023-11-24 05:00:00,8.194527,13.0
RNN,2023-11-24 03:00:00,5,2023-11-24 05:30:00,8.207238,13.0
RNN,2023-11-24 03:30:00,5,2023-11-24 06:00:00,9.316318,10.0
RNN,2023-11-24 04:00:00,5,2023-11-24 06:30:00,8.048637,9.0
RNN,2023-11-24 04:30:00,5,2023-11-24 07:00:00,9.160386,3.0
RNN,2023-11-24 05:00:00,5,2023-11-24 07:30:00,9.072071,2.0
RNN,2023-11-24 05:30:00,5,2023-11-24 08:00:00,8.95561,0.0
RNN,2023-11-24 06:00:00,5,2023-11-24 08:30:00,5.620584,4.0
RNN,2023-11-24 06:30:00,5,2023-11-24 09:00:00,5.0282316,1.0
RNN,2023-11-24 07:00:00,5,2023-11-24 09:30:00,0.76348275,1.0
RNN,2023-11-24 07:30:00,5,2023-11-24 10:00:00,0.8615977,0.0
RNN,2023-11-24 08:00:00,5,2023-11-24 10:30:00,0.4740397,1.0
RNN,2023-11-24 08:30:00,5,2023-11-24 11:00:00,3.9870377,1.0
RNN,2023-11-24 09:00:00,5,2023-11-24 11:30:00,2.179975,2.0
RNN,2023-11-24 09:30:00,5,2023-11-24 12:00:00,2.1029565,4.0
RNN,2023-11-24 10:00:00,5,2023-11-24 12:30:00,1.5196854,3.0
RNN,2023-11-24 10:30:00,5,2023-11-24 13:00:00,2.283299,7.0
RNN,2023-11-17 12:30:00,6,2023-11-17 15:30:00,1.8848637,2.0
RNN,2023-11-17 13:00:00,6,2023-11-17 16:00:00,2.9312851,1.0
RNN,2023-11-17 13:30:00,6,2023-11-17 16:30:00,3.114043,2.0
RNN,2023-11-17 14:00:00,6,2023-11-17 17:00:00,6.0839643,0.0
RNN,2023-11-17 14:30:00,6,2023-11-17 17:30:00,7.646074,2.0
RNN,2023-11-17 15:00:00,6,2023-11-17 18:00:00,1.4843351,1.0
RNN,2023-11-17 15:30:00,6,2023-11-17 18:30:00,2.2765713,3.0
RNN,2023-11-17 16:00:00,6,2023-11-17 19:00:00,2.0687845,2.0
RNN,2023-11-17 16:30:00,6,2023-11-17 19:30:00,2.9406738,2.0
RNN,2023-11-17 17:00:00,6,2023-11-17 20:00:00,1.8941227,2.0
RNN,2023-11-17 17:30:00,6,2023-11-17 20:30:00,3.1563544,1.0
RNN,2023-11-17 18:00:00,6,2023-11-17 21:00:00,2.6206965,3.0
RNN,2023-11-17 18:30:00,6,2023-11-17 21:30:00,3.9027567,6.0
RNN,2023-11-17 19:00:00,6,2023-11-17 22:00:00,3.1852248,7.0
RNN,2023-11-17 19:30:00,6,2023-11-17 22:30:00,3.0329292,3.0
RNN,2023-11-17 20:00:00,6,2023-11-17 23:00:00,3.004205,7.0
RNN,2023-11-17 20:30:00,6,2023-11-17 23:30:00,2.3739781,6.0
RNN,2023-11-17 21:00:00,6,2023-11-18 00:00:00,3.7340255,4.0
RNN,2023-11-17 21:30:00,6,2023-11-18 00:30:00,6.1233034,5.0
RNN,2023-11-17 22:00:00,6,2023-11-18 01:00:00,6.667587,11.0
RNN,2023-11-17 22:30:00,6,2023-11-18 01:30:00,2.9196563,12.0
RNN,2023-11-17 23:00:00,6,2023-11-18 02:00:00,5.850646,13.0
RNN,2023-11-17 23:30:00,6,2023-11-18 02:30:00,4.9689393,17.0
RNN,2023-11-18 00:00:00,6,2023-11-18 03:00:00,3.2073812,14.0
RNN,2023-11-18 00:30:00,6,2023-11-18 03:30:00,4.090268,14.0
RNN,2023-11-18 01:00:00,6,2023-11-18 04:00:00,9.324635,14.0
RNN,2023-11-18 01:30:00,6,2023-11-18 04:30:00,9.945368,14.0
RNN,2023-11-18 02:00:00,6,2023-11-18 05:00:00,9.846286,12.0
RNN,2023-11-18 02:30:00,6,2023-11-18 05:30:00,12.594308,13.0
RNN,2023-11-18 03:00:00,6,2023-11-18 06:00:00,8.931978,10.0
RNN,2023-11-18 03:30:00,6,2023-11-18 06:30:00,8.469033,10.0
RNN,2023-11-18 04:00:00,6,2023-11-18 07:00:00,8.483364,7.0
RNN,2023-11-18 04:30:00,6,2023-11-18 07:30:00,8.537783,8.0
RNN,2023-11-18 05:00:00,6,2023-11-18 08:00:00,6.5195475,4.0
RNN,2023-11-18 05:30:00,6,2023-11-18 08:30:00,7.9099298,2.0
RNN,2023-11-18 06:00:00,6,2023-11-18 09:00:00,5.07756,1.0
RNN,2023-11-18 06:30:00,6,2023-11-18 09:30:00,5.576009,0.0
RNN,2023-11-18 07:00:00,6,2023-11-18 10:00:00,3.3846884,0.0
RNN,2023-11-18 07:30:00,6,2023-11-18 10:30:00,4.9016595,0.0
RNN,2023-11-18 08:00:00,6,2023-11-18 11:00:00,2.2490401,0.0
RNN,2023-11-18 08:30:00,6,2023-11-18 11:30:00,1.4975978,0.0
RNN,2023-11-18 09:00:00,6,2023-11-18 12:00:00,1.4979275,1.0
RNN,2023-11-18 09:30:00,6,2023-11-18 12:30:00,1.421858,1.0
RNN,2023-11-18 10:00:00,6,2023-11-18 13:00:00,1.75907,1.0
RNN,2023-11-18 10:30:00,6,2023-11-18 13:30:00,2.0100718,1.0
RNN,2023-11-18 11:00:00,6,2023-11-18 14:00:00,2.1243858,2.0
RNN,2023-11-18 11:30:00,6,2023-11-18 14:30:00,2.1670327,2.0
RNN,2023-11-18 12:00:00,6,2023-11-18 15:00:00,2.7977664,0.0
RNN,2023-11-18 12:30:00,6,2023-11-18 15:30:00,2.8105278,2.0
RNN,2023-11-18 13:00:00,6,2023-11-18 16:00:00,2.7267394,3.0
RNN,2023-11-18 13:30:00,6,2023-11-18 16:30:00,2.663764,4.0
RNN,2023-11-18 14:00:00,6,2023-11-18 17:00:00,3.2850573,2.0
RNN,2023-11-18 14:30:00,6,2023-11-18 17:30:00,3.2606554,1.0
RNN,2023-11-18 15:00:00,6,2023-11-18 18:00:00,1.9167563,2.0
RNN,2023-11-18 15:30:00,6,2023-11-18 18:30:00,3.1111631,5.0
RNN,2023-11-18 16:00:00,6,2023-11-18 19:00:00,3.9478874,4.0
RNN,2023-11-18 16:30:00,6,2023-11-18 19:30:00,4.584654,1.0
RNN,2023-11-18 17:00:00,6,2023-11-18 20:00:00,2.9246726,2.0
RNN,2023-11-18 17:30:00,6,2023-11-18 20:30:00,2.1480272,1.0
RNN,2023-11-18 18:00:00,6,2023-11-18 21:00:00,2.8805857,6.0
RNN,2023-11-18 18:30:00,6,2023-11-18 21:30:00,5.2397947,6.0
RNN,2023-11-18 19:00:00,6,2023-11-18 22:00:00,4.365923,2.0
RNN,2023-11-18 19:30:00,6,2023-11-18 22:30:00,2.0528972,1.0
RNN,2023-11-18 20:00:00,6,2023-11-18 23:00:00,2.6549206,3.0
RNN,2023-11-18 20:30:00,6,2023-11-18 23:30:00,2.2499325,2.0
RNN,2023-11-18 21:00:00,6,2023-11-19 00:00:00,5.927625,0.0
RNN,2023-11-18 21:30:00,6,2023-11-19 00:30:00,5.989823,2.0
RNN,2023-11-18 22:00:00,6,2023-11-19 01:00:00,2.498132,6.0
RNN,2023-11-18 22:30:00,6,2023-11-19 01:30:00,1.7469057,2.0
RNN,2023-11-18 23:00:00,6,2023-11-19 02:00:00,3.315213,2.0
RNN,2023-11-18 23:30:00,6,2023-11-19 02:30:00,2.9073372,0.0
RNN,2023-11-19 00:00:00,6,2023-11-19 03:00:00,1.7276193,1.0
RNN,2023-11-19 00:30:00,6,2023-11-19 03:30:00,3.0296388,1.0
RNN,2023-11-19 01:00:00,6,2023-11-19 04:00:00,6.180239,1.0
RNN,2023-11-19 01:30:00,6,2023-11-19 04:30:00,3.014472,1.0
RNN,2023-11-19 02:00:00,6,2023-11-19 05:00:00,2.696577,0.0
RNN,2023-11-19 02:30:00,6,2023-11-19 05:30:00,1.5726103,0.0
RNN,2023-11-19 03:00:00,6,2023-11-19 06:00:00,2.2834387,0.0
RNN,2023-11-19 03:30:00,6,2023-11-19 06:30:00,2.543377,0.0
RNN,2023-11-19 04:00:00,6,2023-11-19 07:00:00,2.6355672,0.0
RNN,2023-11-19 04:30:00,6,2023-11-19 07:30:00,2.6391318,0.0
RNN,2023-11-19 05:00:00,6,2023-11-19 08:00:00,2.0209858,0.0
RNN,2023-11-19 05:30:00,6,2023-11-19 08:30:00,2.0019512,0.0
RNN,2023-11-19 06:00:00,6,2023-11-19 09:00:00,2.0784888,0.0
RNN,2023-11-19 06:30:00,6,2023-11-19 09:30:00,2.1363049,0.0
RNN,2023-11-19 07:00:00,6,2023-11-19 10:00:00,2.1670327,1.0
RNN,2023-11-19 07:30:00,6,2023-11-19 10:30:00,2.1785367,0.0
RNN,2023-11-19 08:00:00,6,2023-11-19 11:00:00,2.1785367,0.0
RNN,2023-11-19 08:30:00,6,2023-11-19 11:30:00,2.1785367,0.0
RNN,2023-11-19 09:00:00,6,2023-11-19 12:00:00,2.1785367,0.0
RNN,2023-11-19 09:30:00,6,2023-11-19 12:30:00,2.1785367,0.0
RNN,2023-11-19 10:00:00,6,2023-11-19 13:00:00,2.7977664,2.0
RNN,2023-11-19 10:30:00,6,2023-11-19 13:30:00,2.193025,1.0
RNN,2023-11-19 11:00:00,6,2023-11-19 14:00:00,2.1038113,1.0
RNN,2023-11-19 11:30:00,6,2023-11-19 14:30:00,2.1212256,2.0
RNN,2023-11-19 12:00:00,6,2023-11-19 15:00:00,2.147934,4.0
RNN,2023-11-19 12:30:00,6,2023-11-19 15:30:00,2.1670327,4.0
RNN,2023-11-19 13:00:00,6,2023-11-19 16:00:00,3.4541302,3.0
RNN,2023-11-19 13:30:00,6,2023-11-19 16:30:00,2.8075619,1.0
RNN,2023-11-19 14:00:00,6,2023-11-19 17:00:00,2.6376634,3.0
RNN,2023-11-19 14:30:00,6,2023-11-19 17:30:00,3.2520897,2.0
RNN,2023-11-19 15:00:00,6,2023-11-19 18:00:00,4.6709905,1.0
RNN,2023-11-19 15:30:00,6,2023-11-19 18:30:00,4.4999533,2.0
RNN,2023-11-19 16:00:00,6,2023-11-19 19:00:00,3.4548695,6.0
RNN,2023-11-19 16:30:00,6,2023-11-19 19:30:00,2.0262666,5.0
RNN,2023-11-19 17:00:00,6,2023-11-19 20:00:00,3.4172347,5.0
RNN,2023-11-19 17:30:00,6,2023-11-19 20:30:00,2.9355495,5.0
RNN,2023-11-19 18:00:00,6,2023-11-19 21:00:00,2.3036904,2.0
RNN,2023-11-19 18:30:00,6,2023-11-19 21:30:00,3.0123372,4.0
RNN,2023-11-19 19:00:00,6,2023-11-19 22:00:00,6.087362,3.0
RNN,2023-11-19 19:30:00,6,2023-11-19 22:30:00,5.09062,2.0
RNN,2023-11-19 20:00:00,6,2023-11-19 23:00:00,4.600566,2.0
RNN,2023-11-19 20:30:00,6,2023-11-19 23:30:00,4.3542557,2.0
RNN,2023-11-19 21:00:00,6,2023-11-20 00:00:00,2.1670465,1.0
RNN,2023-11-19 21:30:00,6,2023-11-20 00:30:00,3.6947863,2.0
RNN,2023-11-19 22:00:00,6,2023-11-20 01:00:00,3.2440457,5.0
RNN,2023-11-19 22:30:00,6,2023-11-20 01:30:00,2.6273894,5.0
RNN,2023-11-19 23:00:00,6,2023-11-20 02:00:00,2.7459826,5.0
RNN,2023-11-19 23:30:00,6,2023-11-20 02:30:00,2.8923676,5.0
RNN,2023-11-20 00:00:00,6,2023-11-20 03:00:00,2.3345485,5.0
RNN,2023-11-20 00:30:00,6,2023-11-20 03:30:00,3.0464933,6.0
RNN,2023-11-20 01:00:00,6,2023-11-20 04:00:00,5.3334756,6.0
RNN,2023-11-20 01:30:00,6,2023-11-20 04:30:00,5.1824837,4.0
RNN,2023-11-20 02:00:00,6,2023-11-20 05:00:00,4.7363544,4.0
RNN,2023-11-20 02:30:00,6,2023-11-20 05:30:00,4.4400554,3.0
RNN,2023-11-20 03:00:00,6,2023-11-20 06:00:00,4.2917047,2.0
RNN,2023-11-20 03:30:00,6,2023-11-20 06:30:00,5.059409,1.0
RNN,2023-11-20 04:00:00,6,2023-11-20 07:00:00,4.9568353,1.0
RNN,2023-11-20 04:30:00,6,2023-11-20 07:30:00,3.256655,0.0
RNN,2023-11-20 05:00:00,6,2023-11-20 08:00:00,3.3560262,2.0
RNN,2023-11-20 05:30:00,6,2023-11-20 08:30:00,2.873126,0.0
RNN,2023-11-20 06:00:00,6,2023-11-20 09:00:00,2.4215937,0.0
RNN,2023-11-20 06:30:00,6,2023-11-20 09:30:00,2.0291944,0.0
RNN,2023-11-20 07:00:00,6,2023-11-20 10:00:00,2.2479434,1.0
RNN,2023-11-20 07:30:00,6,2023-11-20 10:30:00,1.8425437,0.0
RNN,2023-11-20 08:00:00,6,2023-11-20 11:00:00,3.2045877,0.0
RNN,2023-11-20 08:30:00,6,2023-11-20 11:30:00,2.0792067,1.0
RNN,2023-11-20 09:00:00,6,2023-11-20 12:00:00,1.9821092,2.0
RNN,2023-11-20 09:30:00,6,2023-11-20 12:30:00,2.050861,2.0
RNN,2023-11-20 10:00:00,6,2023-11-20 13:00:00,2.7336714,1.0
RNN,2023-11-20 10:30:00,6,2023-11-20 13:30:00,2.1692529,5.0
RNN,2023-11-20 11:00:00,6,2023-11-20 14:00:00,2.1038113,4.0
RNN,2023-11-20 11:30:00,6,2023-11-20 14:30:00,2.7381883,6.0
RNN,2023-11-20 12:00:00,6,2023-11-20 15:00:00,3.437573,3.0
RNN,2023-11-20 12:30:00,6,2023-11-20 15:30:00,3.3626602,2.0
RNN,2023-11-20 13:00:00,6,2023-11-20 16:00:00,2.5594625,1.0
RNN,2023-11-20 13:30:00,6,2023-11-20 16:30:00,5.2823873,1.0
RNN,2023-11-20 14:00:00,6,2023-11-20 17:00:00,4.451306,3.0
RNN,2023-11-20 14:30:00,6,2023-11-20 17:30:00,5.6818633,1.0
RNN,2023-11-20 15:00:00,6,2023-11-20 18:00:00,3.0683203,2.0
RNN,2023-11-20 15:30:00,6,2023-11-20 18:30:00,2.3041391,2.0
RNN,2023-11-20 16:00:00,6,2023-11-20 19:00:00,1.9039205,3.0
RNN,2023-11-20 16:30:00,6,2023-11-20 19:30:00,2.1790824,1.0
RNN,2023-11-20 17:00:00,6,2023-11-20 20:00:00,3.7544174,1.0
RNN,2023-11-20 17:30:00,6,2023-11-20 20:30:00,2.526817,3.0
RNN,2023-11-20 18:00:00,6,2023-11-20 21:00:00,3.0676327,4.0
RNN,2023-11-20 18:30:00,6,2023-11-20 21:30:00,3.1210208,5.0
RNN,2023-11-20 19:00:00,6,2023-11-20 22:00:00,3.7807336,4.0
RNN,2023-11-20 19:30:00,6,2023-11-20 22:30:00,2.393758,6.0
RNN,2023-11-20 20:00:00,6,2023-11-20 23:00:00,2.3314106,6.0
RNN,2023-11-20 20:30:00,6,2023-11-20 23:30:00,3.7745218,6.0
RNN,2023-11-20 21:00:00,6,2023-11-21 00:00:00,4.5817165,9.0
RNN,2023-11-20 21:30:00,6,2023-11-21 00:30:00,5.147136,10.0
RNN,2023-11-20 22:00:00,6,2023-11-21 01:00:00,4.025751,10.0
RNN,2023-11-20 22:30:00,6,2023-11-21 01:30:00,5.3872867,10.0
RNN,2023-11-20 23:00:00,6,2023-11-21 02:00:00,5.188111,10.0
RNN,2023-11-20 23:30:00,6,2023-11-21 02:30:00,4.91683,10.0
RNN,2023-11-21 00:00:00,6,2023-11-21 03:00:00,7.419214,10.0
RNN,2023-11-21 00:30:00,6,2023-11-21 03:30:00,7.9598083,10.0
RNN,2023-11-21 01:00:00,6,2023-11-21 04:00:00,7.275597,11.0
RNN,2023-11-21 01:30:00,6,2023-11-21 04:30:00,6.789283,9.0
RNN,2023-11-21 02:00:00,6,2023-11-21 05:00:00,6.538966,9.0
RNN,2023-11-21 02:30:00,6,2023-11-21 05:30:00,6.4407816,5.0
RNN,2023-11-21 03:00:00,6,2023-11-21 06:00:00,6.42564,5.0
RNN,2023-11-21 03:30:00,6,2023-11-21 06:30:00,6.42564,1.0
RNN,2023-11-21 04:00:00,6,2023-11-21 07:00:00,7.4179244,0.0
RNN,2023-11-21 04:30:00,6,2023-11-21 07:30:00,5.3171787,1.0
RNN,2023-11-21 05:00:00,6,2023-11-21 08:00:00,5.477323,0.0
RNN,2023-11-21 05:30:00,6,2023-11-21 08:30:00,2.4765267,0.0
RNN,2023-11-21 06:00:00,6,2023-11-21 09:00:00,3.0464606,0.0
RNN,2023-11-21 06:30:00,6,2023-11-21 09:30:00,1.1156095,0.0
RNN,2023-11-21 07:00:00,6,2023-11-21 10:00:00,1.027284,1.0
RNN,2023-11-21 07:30:00,6,2023-11-21 10:30:00,2.1157537,0.0
RNN,2023-11-21 08:00:00,6,2023-11-21 11:00:00,1.9092242,0.0
RNN,2023-11-21 08:30:00,6,2023-11-21 11:30:00,2.0134923,2.0
RNN,2023-11-21 09:00:00,6,2023-11-21 12:00:00,2.1096864,1.0
RNN,2023-11-21 09:30:00,6,2023-11-21 12:30:00,2.1479335,0.0
RNN,2023-11-21 10:00:00,6,2023-11-21 13:00:00,2.7859159,4.0
RNN,2023-11-21 10:30:00,6,2023-11-21 13:30:00,2.193025,8.0
RNN,2023-11-21 11:00:00,6,2023-11-21 14:00:00,2.1038113,8.0
RNN,2023-11-21 11:30:00,6,2023-11-21 14:30:00,3.3926582,7.0
RNN,2023-11-21 12:00:00,6,2023-11-21 15:00:00,2.7744248,5.0
RNN,2023-11-21 12:30:00,6,2023-11-21 15:30:00,2.0170057,2.0
RNN,2023-11-21 13:00:00,6,2023-11-21 16:00:00,4.638027,5.0
RNN,2023-11-21 13:30:00,6,2023-11-21 16:30:00,7.9474583,2.0
RNN,2023-11-21 14:00:00,6,2023-11-21 17:00:00,7.373562,2.0
RNN,2023-11-21 14:30:00,6,2023-11-21 17:30:00,5.526395,0.0
RNN,2023-11-21 15:00:00,6,2023-11-21 18:00:00,3.4592156,2.0
RNN,2023-11-21 15:30:00,6,2023-11-21 18:30:00,1.5961596,2.0
RNN,2023-11-21 16:00:00,6,2023-11-21 19:00:00,4.1190867,2.0
RNN,2023-11-21 16:30:00,6,2023-11-21 19:30:00,2.4094396,3.0
RNN,2023-11-21 17:00:00,6,2023-11-21 20:00:00,2.542315,0.0
RNN,2023-11-21 17:30:00,6,2023-11-21 20:30:00,1.5714301,4.0
RNN,2023-11-21 18:00:00,6,2023-11-21 21:00:00,2.9557264,6.0
RNN,2023-11-21 18:30:00,6,2023-11-21 21:30:00,3.1973045,10.0
RNN,2023-11-21 19:00:00,6,2023-11-21 22:00:00,3.180135,8.0
RNN,2023-11-21 19:30:00,6,2023-11-21 22:30:00,3.8052893,9.0
RNN,2023-11-21 20:00:00,6,2023-11-21 23:00:00,1.8181459,11.0
RNN,2023-11-21 20:30:00,6,2023-11-21 23:30:00,4.3572416,9.0
RNN,2023-11-21 21:00:00,6,2023-11-22 00:00:00,6.1282005,10.0
RNN,2023-11-21 21:30:00,6,2023-11-22 00:30:00,9.188319,9.0
RNN,2023-11-21 22:00:00,6,2023-11-22 01:00:00,6.489829,9.0
RNN,2023-11-21 22:30:00,6,2023-11-22 01:30:00,6.6697845,9.0
RNN,2023-11-21 23:00:00,6,2023-11-22 02:00:00,8.205719,9.0
RNN,2023-11-21 23:30:00,6,2023-11-22 02:30:00,5.770498,8.0
RNN,2023-11-22 00:00:00,6,2023-11-22 03:00:00,6.6365113,8.0
RNN,2023-11-22 00:30:00,6,2023-11-22 03:30:00,5.629421,8.0
RNN,2023-11-22 01:00:00,6,2023-11-22 04:00:00,5.7035556,8.0
RNN,2023-11-22 01:30:00,6,2023-11-22 04:30:00,5.829368,8.0
RNN,2023-11-22 02:00:00,6,2023-11-22 05:00:00,5.906387,8.0
RNN,2023-11-22 02:30:00,6,2023-11-22 05:30:00,5.0102973,8.0
RNN,2023-11-22 03:00:00,6,2023-11-22 06:00:00,5.1787057,1.0
RNN,2023-11-22 03:30:00,6,2023-11-22 06:30:00,5.3424954,0.0
RNN,2023-11-22 04:00:00,6,2023-11-22 07:00:00,5.4379907,0.0
RNN,2023-11-22 04:30:00,6,2023-11-22 07:30:00,5.482753,2.0
RNN,2023-11-22 05:00:00,6,2023-11-22 08:00:00,5.497375,1.0
RNN,2023-11-22 05:30:00,6,2023-11-22 08:30:00,5.497375,1.0
RNN,2023-11-22 06:00:00,6,2023-11-22 09:00:00,0.8666815,1.0
RNN,2023-11-22 06:30:00,6,2023-11-22 09:30:00,0.6278493,0.0
RNN,2023-11-22 07:00:00,6,2023-11-22 10:00:00,1.2584034,0.0
RNN,2023-11-22 07:30:00,6,2023-11-22 10:30:00,3.017924,1.0
RNN,2023-11-22 08:00:00,6,2023-11-22 11:00:00,2.6764407,0.0
RNN,2023-11-22 08:30:00,6,2023-11-22 11:30:00,2.6253982,2.0
RNN,2023-11-22 09:00:00,6,2023-11-22 12:00:00,2.5989952,1.0
RNN,2023-11-22 09:30:00,6,2023-11-22 12:30:00,1.9884049,4.0
RNN,2023-11-22 10:00:00,6,2023-11-22 13:00:00,1.9899851,5.0
RNN,2023-11-22 10:30:00,6,2023-11-22 13:30:00,2.6939337,4.0
RNN,2023-11-22 11:00:00,6,2023-11-22 14:00:00,2.1499274,4.0
RNN,2023-11-22 11:30:00,6,2023-11-22 14:30:00,3.3622186,0.0
RNN,2023-11-22 12:00:00,6,2023-11-22 15:00:00,2.7445905,1.0
RNN,2023-11-22 12:30:00,6,2023-11-22 15:30:00,4.6782584,0.0
RNN,2023-11-22 13:00:00,6,2023-11-22 16:00:00,5.3775296,2.0
RNN,2023-11-22 13:30:00,6,2023-11-22 16:30:00,4.1687174,1.0
RNN,2023-11-22 14:00:00,6,2023-11-22 17:00:00,3.870763,5.0
RNN,2023-11-22 14:30:00,6,2023-11-22 17:30:00,1.3078774,9.0
RNN,2023-11-22 15:00:00,6,2023-11-22 18:00:00,1.9705151,12.0
RNN,2023-11-22 15:30:00,6,2023-11-22 18:30:00,1.754093,7.0
RNN,2023-11-22 16:00:00,6,2023-11-22 19:00:00,3.1861417,3.0
RNN,2023-11-22 16:30:00,6,2023-11-22 19:30:00,2.693827,2.0
RNN,2023-11-22 17:00:00,6,2023-11-22 20:00:00,5.4268236,3.0
RNN,2023-11-22 17:30:00,6,2023-11-22 20:30:00,8.670604,5.0
