Model,LastTimeWithData,ti,Time,Predict,Real
RNN_changes,2023-11-20 04:30:00,5,2023-11-20 07:00:00,2.1492743,1.0
RNN_changes,2023-11-20 05:00:00,5,2023-11-20 07:30:00,2.623726,0.0
RNN_changes,2023-11-20 05:30:00,5,2023-11-20 08:00:00,0.8969071,2.0
RNN_changes,2023-11-20 06:00:00,5,2023-11-20 08:30:00,-0.7708633,0.0
RNN_changes,2023-11-20 06:30:00,5,2023-11-20 09:00:00,-2.3161016,0.0
RNN_changes,2023-11-20 07:00:00,5,2023-11-20 09:30:00,-1.4494588,0.0
RNN_changes,2023-11-20 07:30:00,5,2023-11-20 10:00:00,-3.0451043,1.0
RNN_changes,2023-11-20 08:00:00,5,2023-11-20 10:30:00,1.7408445,0.0
RNN_changes,2023-11-20 08:30:00,5,2023-11-20 11:00:00,-0.5819776,0.0
RNN_changes,2023-11-20 09:00:00,5,2023-11-20 11:30:00,-0.14479074,1.0
RNN_changes,2023-11-20 09:30:00,5,2023-11-20 12:00:00,-0.16699257,2.0
RNN_changes,2023-11-20 10:00:00,5,2023-11-20 12:30:00,1.3992287,2.0
RNN_changes,2023-11-20 10:30:00,5,2023-11-20 13:00:00,-0.45134562,1.0
RNN_changes,2023-11-20 11:00:00,5,2023-11-20 13:30:00,-0.90977,5.0
RNN_changes,2023-11-20 11:30:00,5,2023-11-20 14:00:00,0.7550707,4.0
RNN_changes,2023-11-20 12:00:00,5,2023-11-20 14:30:00,2.421126,6.0
RNN_changes,2023-11-20 12:30:00,5,2023-11-20 15:00:00,2.207775,3.0
RNN_changes,2023-11-20 13:00:00,5,2023-11-20 15:30:00,0.19434258,2.0
RNN_changes,2023-11-20 13:30:00,5,2023-11-20 16:00:00,5.655706,1.0
RNN_changes,2023-11-20 14:00:00,5,2023-11-20 16:30:00,4.7977147,1.0
RNN_changes,2023-11-20 14:30:00,5,2023-11-20 17:00:00,7.292748,3.0
RNN_changes,2023-11-20 15:00:00,5,2023-11-20 17:30:00,4.1084113,1.0
RNN_changes,2023-11-20 15:30:00,5,2023-11-20 18:00:00,2.7489727,2.0
RNN_changes,2023-11-20 16:00:00,5,2023-11-20 18:30:00,0.7004773,2.0
RNN_changes,2023-11-20 16:30:00,5,2023-11-20 19:00:00,0.2925017,3.0
RNN_changes,2023-11-20 17:00:00,5,2023-11-20 19:30:00,3.5974696,1.0
RNN_changes,2023-11-20 17:30:00,5,2023-11-20 20:00:00,0.96238685,1.0
RNN_changes,2023-11-20 18:00:00,5,2023-11-20 20:30:00,2.7253234,3.0
RNN_changes,2023-11-20 18:30:00,5,2023-11-20 21:00:00,2.6605,4.0
RNN_changes,2023-11-20 19:00:00,5,2023-11-20 21:30:00,3.8761327,5.0
RNN_changes,2023-11-20 19:30:00,5,2023-11-20 22:00:00,0.8396152,4.0
RNN_changes,2023-11-20 20:00:00,5,2023-11-20 22:30:00,0.57138336,6.0
RNN_changes,2023-11-20 20:30:00,5,2023-11-20 23:00:00,3.7331545,6.0
RNN_changes,2023-11-20 21:00:00,5,2023-11-20 23:30:00,5.205292,6.0
RNN_changes,2023-11-20 21:30:00,5,2023-11-21 00:00:00,6.3424177,9.0
RNN_changes,2023-11-20 22:00:00,5,2023-11-21 00:30:00,4.675703,10.0
RNN_changes,2023-11-20 22:30:00,5,2023-11-21 01:00:00,7.140067,10.0
RNN_changes,2023-11-20 23:00:00,5,2023-11-21 01:30:00,6.916843,10.0
RNN_changes,2023-11-20 23:30:00,5,2023-11-21 02:00:00,6.301751,10.0
RNN_changes,2023-11-21 00:00:00,5,2023-11-21 02:30:00,10.059536,10.0
RNN_changes,2023-11-21 00:30:00,5,2023-11-21 03:00:00,11.366916,10.0
RNN_changes,2023-11-21 01:00:00,5,2023-11-21 03:30:00,11.060918,10.0
RNN_changes,2023-11-21 01:30:00,5,2023-11-21 04:00:00,10.448445,11.0
RNN_changes,2023-11-21 02:00:00,5,2023-11-21 04:30:00,9.806872,9.0
RNN_changes,2023-11-21 02:30:00,5,2023-11-21 05:00:00,9.130386,9.0
RNN_changes,2023-11-21 03:00:00,5,2023-11-21 05:30:00,8.531321,5.0
RNN_changes,2023-11-21 03:30:00,5,2023-11-21 06:00:00,8.401595,5.0
RNN_changes,2023-11-21 04:00:00,5,2023-11-21 06:30:00,10.437142,1.0
RNN_changes,2023-11-21 04:30:00,5,2023-11-21 07:00:00,7.460887,0.0
RNN_changes,2023-11-21 05:00:00,5,2023-11-21 07:30:00,7.9428535,1.0
RNN_changes,2023-11-21 05:30:00,5,2023-11-21 08:00:00,2.223802,0.0
RNN_changes,2023-11-21 06:00:00,5,2023-11-21 08:30:00,4.081417,0.0
RNN_changes,2023-11-21 06:30:00,5,2023-11-21 09:00:00,-1.2284514,0.0
RNN_changes,2023-11-21 07:00:00,5,2023-11-21 09:30:00,-1.4877788,0.0
RNN_changes,2023-11-21 07:30:00,5,2023-11-21 10:00:00,1.1900855,1.0
RNN_changes,2023-11-21 08:00:00,5,2023-11-21 10:30:00,0.03752467,0.0
RNN_changes,2023-11-21 08:30:00,5,2023-11-21 11:00:00,-0.21181574,0.0
RNN_changes,2023-11-21 09:00:00,5,2023-11-21 11:30:00,-0.54290646,2.0
RNN_changes,2023-11-21 09:30:00,5,2023-11-21 12:00:00,-1.2643478,1.0
RNN_changes,2023-11-21 10:00:00,5,2023-11-21 12:30:00,0.5894618,0.0
RNN_changes,2023-11-21 10:30:00,5,2023-11-21 13:00:00,-1.134475,4.0
RNN_changes,2023-11-21 11:00:00,5,2023-11-21 13:30:00,-1.1924496,8.0
RNN_changes,2023-11-21 11:30:00,5,2023-11-21 14:00:00,2.4170978,8.0
RNN_changes,2023-11-21 12:00:00,5,2023-11-21 14:30:00,1.117011,7.0
RNN_changes,2023-11-21 12:30:00,5,2023-11-21 15:00:00,-0.75225043,5.0
RNN_changes,2023-11-21 13:00:00,5,2023-11-21 15:30:00,4.667487,2.0
RNN_changes,2023-11-21 13:30:00,5,2023-11-21 16:00:00,8.92868,5.0
RNN_changes,2023-11-21 14:00:00,5,2023-11-21 16:30:00,9.319557,2.0
RNN_changes,2023-11-21 14:30:00,5,2023-11-21 17:00:00,7.963556,2.0
RNN_changes,2023-11-21 15:00:00,5,2023-11-21 17:30:00,4.9081163,0.0
RNN_changes,2023-11-21 15:30:00,5,2023-11-21 18:00:00,-0.49724507,2.0
RNN_changes,2023-11-21 16:00:00,5,2023-11-21 18:30:00,4.993591,2.0
RNN_changes,2023-11-21 16:30:00,5,2023-11-21 19:00:00,1.6642923,2.0
RNN_changes,2023-11-21 17:00:00,5,2023-11-21 19:30:00,2.809003,3.0
RNN_changes,2023-11-21 17:30:00,5,2023-11-21 20:00:00,0.16877168,0.0
RNN_changes,2023-11-21 18:00:00,5,2023-11-21 20:30:00,3.248654,4.0
RNN_changes,2023-11-21 18:30:00,5,2023-11-21 21:00:00,3.1337163,6.0
RNN_changes,2023-11-21 19:00:00,5,2023-11-21 21:30:00,2.5061245,10.0
RNN_changes,2023-11-21 19:30:00,5,2023-11-21 22:00:00,3.5814939,8.0
RNN_changes,2023-11-21 20:00:00,5,2023-11-21 22:30:00,-0.4970239,9.0
RNN_changes,2023-11-21 20:30:00,5,2023-11-21 23:00:00,4.8506985,11.0
RNN_changes,2023-11-21 21:00:00,5,2023-11-21 23:30:00,7.4788837,9.0
RNN_changes,2023-11-21 21:30:00,5,2023-11-22 00:00:00,11.186852,10.0
RNN_changes,2023-11-21 22:00:00,5,2023-11-22 00:30:00,9.783604,9.0
RNN_changes,2023-11-21 22:30:00,5,2023-11-22 01:00:00,10.848008,9.0
RNN_changes,2023-11-21 23:00:00,5,2023-11-22 01:30:00,12.836632,9.0
RNN_changes,2023-11-21 23:30:00,5,2023-11-22 02:00:00,10.543337,9.0
RNN_changes,2023-11-22 00:00:00,5,2023-11-22 02:30:00,11.553385,8.0
RNN_changes,2023-11-22 00:30:00,5,2023-11-22 03:00:00,9.599826,8.0
RNN_changes,2023-11-22 01:00:00,5,2023-11-22 03:30:00,9.032085,8.0
RNN_changes,2023-11-22 01:30:00,5,2023-11-22 04:00:00,8.474526,8.0
RNN_changes,2023-11-22 02:00:00,5,2023-11-22 04:30:00,7.9440575,8.0
RNN_changes,2023-11-22 02:30:00,5,2023-11-22 05:00:00,5.721847,8.0
RNN_changes,2023-11-22 03:00:00,5,2023-11-22 05:30:00,5.902755,8.0
RNN_changes,2023-11-22 03:30:00,5,2023-11-22 06:00:00,6.1350627,1.0
RNN_changes,2023-11-22 04:00:00,5,2023-11-22 06:30:00,6.345713,0.0
RNN_changes,2023-11-22 04:30:00,5,2023-11-22 07:00:00,6.454362,0.0
RNN_changes,2023-11-22 05:00:00,5,2023-11-22 07:30:00,6.467433,2.0
RNN_changes,2023-11-22 05:30:00,5,2023-11-22 08:00:00,6.401596,1.0
RNN_changes,2023-11-22 06:00:00,5,2023-11-22 08:30:00,-1.9014931,1.0
RNN_changes,2023-11-22 06:30:00,5,2023-11-22 09:00:00,-1.5198427,1.0
RNN_changes,2023-11-22 07:00:00,5,2023-11-22 09:30:00,-0.24553278,0.0
RNN_changes,2023-11-22 07:30:00,5,2023-11-22 10:00:00,3.091344,0.0
RNN_changes,2023-11-22 08:00:00,5,2023-11-22 10:30:00,2.030681,1.0
RNN_changes,2023-11-22 08:30:00,5,2023-11-22 11:00:00,1.5273216,0.0
RNN_changes,2023-11-22 09:00:00,5,2023-11-22 11:30:00,0.5068996,2.0
RNN_changes,2023-11-22 09:30:00,5,2023-11-22 12:00:00,-1.6318074,1.0
RNN_changes,2023-11-22 10:00:00,5,2023-11-22 12:30:00,-1.7413083,4.0
RNN_changes,2023-11-22 10:30:00,5,2023-11-22 13:00:00,0.29392636,5.0
RNN_changes,2023-11-22 11:00:00,5,2023-11-22 13:30:00,-1.2707206,4.0
RNN_changes,2023-11-22 11:30:00,5,2023-11-22 14:00:00,2.4629998,4.0
RNN_changes,2023-11-22 12:00:00,5,2023-11-22 14:30:00,1.205001,0.0
RNN_changes,2023-11-22 12:30:00,5,2023-11-22 15:00:00,5.148295,1.0
RNN_changes,2023-11-22 13:00:00,5,2023-11-22 15:30:00,6.5158176,0.0
RNN_changes,2023-11-22 13:30:00,5,2023-11-22 16:00:00,5.07821,2.0
RNN_changes,2023-11-22 14:00:00,5,2023-11-22 16:30:00,4.507784,1.0
RNN_changes,2023-11-22 14:30:00,5,2023-11-22 17:00:00,-1.4117348,5.0
RNN_changes,2023-11-22 15:00:00,5,2023-11-22 17:30:00,1.3777776,9.0
RNN_changes,2023-11-22 15:30:00,5,2023-11-22 18:00:00,-0.18873324,12.0
RNN_changes,2023-11-22 16:00:00,5,2023-11-22 18:30:00,3.0495512,7.0
RNN_changes,2023-11-22 16:30:00,5,2023-11-22 19:00:00,1.9003639,3.0
RNN_changes,2023-11-22 17:00:00,5,2023-11-22 19:30:00,6.124544,2.0
RNN_changes,2023-11-22 17:30:00,5,2023-11-22 20:00:00,10.022221,3.0
RNN_changes,2023-11-22 18:00:00,5,2023-11-22 20:30:00,13.108791,5.0
RNN_changes,2023-11-22 18:30:00,5,2023-11-22 21:00:00,9.092347,7.0
RNN_changes,2023-11-22 19:00:00,5,2023-11-22 21:30:00,4.576904,6.0
RNN_changes,2023-11-22 19:30:00,5,2023-11-22 22:00:00,3.586322,8.0
RNN_changes,2023-11-22 20:00:00,5,2023-11-22 22:30:00,4.628784,9.0
RNN_changes,2023-11-22 20:30:00,5,2023-11-22 23:00:00,6.602851,12.0
RNN_changes,2023-11-22 21:00:00,5,2023-11-22 23:30:00,8.648781,14.0
RNN_changes,2023-11-22 21:30:00,5,2023-11-23 00:00:00,7.512732,17.0
RNN_changes,2023-11-22 22:00:00,5,2023-11-23 00:30:00,9.543014,18.0
RNN_changes,2023-11-22 22:30:00,5,2023-11-23 01:00:00,10.597716,17.0
RNN_changes,2023-11-22 23:00:00,5,2023-11-23 01:30:00,13.573436,17.0
RNN_changes,2023-11-22 23:30:00,5,2023-11-23 02:00:00,15.680561,18.0
RNN_changes,2023-11-23 00:00:00,5,2023-11-23 02:30:00,18.5188,18.0
RNN_changes,2023-11-23 00:30:00,5,2023-11-23 03:00:00,19.650066,17.0
RNN_changes,2023-11-23 01:00:00,5,2023-11-23 03:30:00,18.37759,17.0
RNN_changes,2023-11-23 01:30:00,5,2023-11-23 04:00:00,17.765688,17.0
RNN_changes,2023-11-23 02:00:00,5,2023-11-23 04:30:00,18.644033,17.0
RNN_changes,2023-11-23 02:30:00,5,2023-11-23 05:00:00,18.035826,17.0
RNN_changes,2023-11-23 03:00:00,5,2023-11-23 05:30:00,15.720653,14.0
RNN_changes,2023-11-23 03:30:00,5,2023-11-23 06:00:00,15.576171,13.0
RNN_changes,2023-11-23 04:00:00,5,2023-11-23 06:30:00,15.506736,12.0
RNN_changes,2023-11-23 04:30:00,5,2023-11-23 07:00:00,15.488745,8.0
RNN_changes,2023-11-23 05:00:00,5,2023-11-23 07:30:00,15.454362,4.0
RNN_changes,2023-11-23 05:30:00,5,2023-11-23 08:00:00,10.797592,0.0
RNN_changes,2023-11-23 06:00:00,5,2023-11-23 08:30:00,9.933867,2.0
RNN_changes,2023-11-23 06:30:00,5,2023-11-23 09:00:00,9.017604,0.0
RNN_changes,2023-11-23 07:00:00,5,2023-11-23 09:30:00,3.6437156,1.0
RNN_changes,2023-11-23 07:30:00,5,2023-11-23 10:00:00,-0.9310962,4.0
RNN_changes,2023-11-23 08:00:00,5,2023-11-23 10:30:00,-5.233907,5.0
RNN_changes,2023-11-23 08:30:00,5,2023-11-23 11:00:00,0.7992451,1.0
RNN_changes,2023-11-23 09:00:00,5,2023-11-23 11:30:00,-0.3670308,2.0
RNN_changes,2023-11-23 09:30:00,5,2023-11-23 12:00:00,2.0533056,2.0
RNN_changes,2023-11-23 10:00:00,5,2023-11-23 12:30:00,5.5780797,4.0
RNN_changes,2023-11-23 10:30:00,5,2023-11-23 13:00:00,6.8133383,5.0
RNN_changes,2023-11-23 11:00:00,5,2023-11-23 13:30:00,2.560178,1.0
RNN_changes,2023-11-23 11:30:00,5,2023-11-23 14:00:00,4.060002,4.0
RNN_changes,2023-11-23 12:00:00,5,2023-11-23 14:30:00,3.7687914,6.0
RNN_changes,2023-11-23 12:30:00,5,2023-11-23 15:00:00,5.7763677,7.0
RNN_changes,2023-11-23 13:00:00,5,2023-11-23 15:30:00,6.6865067,10.0
RNN_changes,2023-11-23 13:30:00,5,2023-11-23 16:00:00,2.1810808,11.0
RNN_changes,2023-11-23 14:00:00,5,2023-11-23 16:30:00,5.6764245,5.0
RNN_changes,2023-11-23 14:30:00,5,2023-11-23 17:00:00,7.9775624,3.0
RNN_changes,2023-11-23 15:00:00,5,2023-11-23 17:30:00,9.030133,11.0
RNN_changes,2023-11-23 15:30:00,5,2023-11-23 18:00:00,11.70181,9.0
RNN_changes,2023-11-23 16:00:00,5,2023-11-23 18:30:00,12.748314,7.0
RNN_changes,2023-11-23 16:30:00,5,2023-11-23 19:00:00,6.8343883,6.0
RNN_changes,2023-11-23 17:00:00,5,2023-11-23 19:30:00,4.394805,6.0
RNN_changes,2023-11-23 17:30:00,5,2023-11-23 20:00:00,11.095912,5.0
RNN_changes,2023-11-23 18:00:00,5,2023-11-23 20:30:00,9.759463,10.0
RNN_changes,2023-11-23 18:30:00,5,2023-11-23 21:00:00,7.543551,12.0
RNN_changes,2023-11-23 19:00:00,5,2023-11-23 21:30:00,6.190559,12.0
RNN_changes,2023-11-23 19:30:00,5,2023-11-23 22:00:00,5.9325457,9.0
RNN_changes,2023-11-23 20:00:00,5,2023-11-23 22:30:00,3.7482457,14.0
RNN_changes,2023-11-23 20:30:00,5,2023-11-23 23:00:00,9.896668,12.0
RNN_changes,2023-11-23 21:00:00,5,2023-11-23 23:30:00,12.997516,13.0
RNN_changes,2023-11-23 21:30:00,5,2023-11-24 00:00:00,13.236443,13.0
RNN_changes,2023-11-23 22:00:00,5,2023-11-24 00:30:00,9.869142,12.0
RNN_changes,2023-11-23 22:30:00,5,2023-11-24 01:00:00,14.944815,12.0
RNN_changes,2023-11-23 23:00:00,5,2023-11-24 01:30:00,13.225537,12.0
RNN_changes,2023-11-23 23:30:00,5,2023-11-24 02:00:00,14.538256,12.0
RNN_changes,2023-11-24 00:00:00,5,2023-11-24 02:30:00,14.309957,12.0
RNN_changes,2023-11-24 00:30:00,5,2023-11-24 03:00:00,12.39311,12.0
RNN_changes,2023-11-24 01:00:00,5,2023-11-24 03:30:00,11.540854,13.0
RNN_changes,2023-11-24 01:30:00,5,2023-11-24 04:00:00,10.770834,12.0
RNN_changes,2023-11-24 02:00:00,5,2023-11-24 04:30:00,10.488744,13.0
RNN_changes,2023-11-24 02:30:00,5,2023-11-24 05:00:00,10.454361,13.0
RNN_changes,2023-11-24 03:00:00,5,2023-11-24 05:30:00,10.467433,13.0
RNN_changes,2023-11-24 03:30:00,5,2023-11-24 06:00:00,12.437142,10.0
RNN_changes,2023-11-24 04:00:00,5,2023-11-24 06:30:00,10.799348,9.0
RNN_changes,2023-11-24 04:30:00,5,2023-11-24 07:00:00,12.800316,3.0
RNN_changes,2023-11-24 05:00:00,5,2023-11-24 07:30:00,12.753476,2.0
RNN_changes,2023-11-24 05:30:00,5,2023-11-24 08:00:00,12.477122,0.0
RNN_changes,2023-11-24 06:00:00,5,2023-11-24 08:30:00,7.777427,4.0
RNN_changes,2023-11-24 06:30:00,5,2023-11-24 09:00:00,6.517596,1.0
RNN_changes,2023-11-24 07:00:00,5,2023-11-24 09:30:00,-1.2297823,1.0
RNN_changes,2023-11-24 07:30:00,5,2023-11-24 10:00:00,-0.5719426,0.0
RNN_changes,2023-11-24 08:00:00,5,2023-11-24 10:30:00,-2.4689305,1.0
RNN_changes,2023-11-24 08:30:00,5,2023-11-24 11:00:00,3.9627008,1.0
RNN_changes,2023-11-24 09:00:00,5,2023-11-24 11:30:00,1.6000249,2.0
RNN_changes,2023-11-24 09:30:00,5,2023-11-24 12:00:00,2.2803054,4.0
RNN_changes,2023-11-24 10:00:00,5,2023-11-24 12:30:00,0.5802684,3.0
RNN_changes,2023-11-24 10:30:00,5,2023-11-24 13:00:00,1.969944,7.0
RNN_changes,2023-11-17 12:30:00,6,2023-11-17 15:30:00,1.057697,2.0
RNN_changes,2023-11-17 13:00:00,6,2023-11-17 16:00:00,4.0025353,1.0
RNN_changes,2023-11-17 13:30:00,6,2023-11-17 16:30:00,3.9684682,2.0
RNN_changes,2023-11-17 14:00:00,6,2023-11-17 17:00:00,7.7523913,0.0
RNN_changes,2023-11-17 14:30:00,6,2023-11-17 17:30:00,9.829184,2.0
RNN_changes,2023-11-17 15:00:00,6,2023-11-17 18:00:00,2.8700862,1.0
RNN_changes,2023-11-17 15:30:00,6,2023-11-17 18:30:00,4.8383946,3.0
RNN_changes,2023-11-17 16:00:00,6,2023-11-17 19:00:00,3.6546276,2.0
RNN_changes,2023-11-17 16:30:00,6,2023-11-17 19:30:00,4.4234548,2.0
RNN_changes,2023-11-17 17:00:00,6,2023-11-17 20:00:00,1.4033206,2.0
RNN_changes,2023-11-17 17:30:00,6,2023-11-17 20:30:00,3.5297668,1.0
RNN_changes,2023-11-17 18:00:00,6,2023-11-17 21:00:00,1.5161258,3.0
RNN_changes,2023-11-17 18:30:00,6,2023-11-17 21:30:00,4.3338933,6.0
RNN_changes,2023-11-17 19:00:00,6,2023-11-17 22:00:00,2.8400786,7.0
RNN_changes,2023-11-17 19:30:00,6,2023-11-17 22:30:00,2.224274,3.0
RNN_changes,2023-11-17 20:00:00,6,2023-11-17 23:00:00,1.4710753,7.0
RNN_changes,2023-11-17 20:30:00,6,2023-11-17 23:30:00,-1.0485588,6.0
RNN_changes,2023-11-17 21:00:00,6,2023-11-18 00:00:00,3.1032865,4.0
RNN_changes,2023-11-17 21:30:00,6,2023-11-18 00:30:00,7.1847982,5.0
RNN_changes,2023-11-17 22:00:00,6,2023-11-18 01:00:00,8.5041895,11.0
RNN_changes,2023-11-17 22:30:00,6,2023-11-18 01:30:00,4.9018598,12.0
RNN_changes,2023-11-17 23:00:00,6,2023-11-18 02:00:00,8.828765,13.0
RNN_changes,2023-11-17 23:30:00,6,2023-11-18 02:30:00,7.8077655,17.0
RNN_changes,2023-11-18 00:00:00,6,2023-11-18 03:00:00,4.999125,14.0
RNN_changes,2023-11-18 00:30:00,6,2023-11-18 03:30:00,6.1892567,14.0
RNN_changes,2023-11-18 01:00:00,6,2023-11-18 04:00:00,11.707134,14.0
RNN_changes,2023-11-18 01:30:00,6,2023-11-18 04:30:00,13.11607,14.0
RNN_changes,2023-11-18 02:00:00,6,2023-11-18 05:00:00,14.213088,12.0
RNN_changes,2023-11-18 02:30:00,6,2023-11-18 05:30:00,18.244488,13.0
RNN_changes,2023-11-18 03:00:00,6,2023-11-18 06:00:00,16.03508,10.0
RNN_changes,2023-11-18 03:30:00,6,2023-11-18 06:30:00,15.8551035,10.0
RNN_changes,2023-11-18 04:00:00,6,2023-11-18 07:00:00,15.300451,7.0
RNN_changes,2023-11-18 04:30:00,6,2023-11-18 07:30:00,14.5430565,8.0
RNN_changes,2023-11-18 05:00:00,6,2023-11-18 08:00:00,10.642575,4.0
RNN_changes,2023-11-18 05:30:00,6,2023-11-18 08:30:00,12.392781,2.0
RNN_changes,2023-11-18 06:00:00,6,2023-11-18 09:00:00,7.9539204,1.0
RNN_changes,2023-11-18 06:30:00,6,2023-11-18 09:30:00,9.147964,0.0
RNN_changes,2023-11-18 07:00:00,6,2023-11-18 10:00:00,5.075575,0.0
RNN_changes,2023-11-18 07:30:00,6,2023-11-18 10:30:00,8.168763,0.0
RNN_changes,2023-11-18 08:00:00,6,2023-11-18 11:00:00,3.382231,0.0
RNN_changes,2023-11-18 08:30:00,6,2023-11-18 11:30:00,0.6560248,0.0
RNN_changes,2023-11-18 09:00:00,6,2023-11-18 12:00:00,-0.57306314,1.0
RNN_changes,2023-11-18 09:30:00,6,2023-11-18 12:30:00,-1.8359783,1.0
RNN_changes,2023-11-18 10:00:00,6,2023-11-18 13:00:00,-1.5916901,1.0
RNN_changes,2023-11-18 10:30:00,6,2023-11-18 13:30:00,-1.5622784,1.0
RNN_changes,2023-11-18 11:00:00,6,2023-11-18 14:00:00,-1.8267654,2.0
RNN_changes,2023-11-18 11:30:00,6,2023-11-18 14:30:00,-1.9364599,2.0
RNN_changes,2023-11-18 12:00:00,6,2023-11-18 15:00:00,0.2592887,0.0
RNN_changes,2023-11-18 12:30:00,6,2023-11-18 15:30:00,0.11200845,2.0
RNN_changes,2023-11-18 13:00:00,6,2023-11-18 16:00:00,-0.1335643,3.0
RNN_changes,2023-11-18 13:30:00,6,2023-11-18 16:30:00,-0.42480955,4.0
RNN_changes,2023-11-18 14:00:00,6,2023-11-18 17:00:00,1.4894311,2.0
RNN_changes,2023-11-18 14:30:00,6,2023-11-18 17:30:00,1.2264419,1.0
RNN_changes,2023-11-18 15:00:00,6,2023-11-18 18:00:00,-2.1612413,2.0
RNN_changes,2023-11-18 15:30:00,6,2023-11-18 18:30:00,2.3974454,5.0
RNN_changes,2023-11-18 16:00:00,6,2023-11-18 19:00:00,4.1046476,4.0
RNN_changes,2023-11-18 16:30:00,6,2023-11-18 19:30:00,5.358524,1.0
RNN_changes,2023-11-18 17:00:00,6,2023-11-18 20:00:00,2.7342129,2.0
RNN_changes,2023-11-18 17:30:00,6,2023-11-18 20:30:00,0.540161,1.0
RNN_changes,2023-11-18 18:00:00,6,2023-11-18 21:00:00,2.1367655,6.0
RNN_changes,2023-11-18 18:30:00,6,2023-11-18 21:30:00,6.2051044,6.0
RNN_changes,2023-11-18 19:00:00,6,2023-11-18 22:00:00,5.0159864,2.0
RNN_changes,2023-11-18 19:30:00,6,2023-11-18 22:30:00,1.2054232,1.0
RNN_changes,2023-11-18 20:00:00,6,2023-11-18 23:00:00,3.0762146,3.0
RNN_changes,2023-11-18 20:30:00,6,2023-11-18 23:30:00,1.3269424,2.0
RNN_changes,2023-11-18 21:00:00,6,2023-11-19 00:00:00,6.821141,0.0
RNN_changes,2023-11-18 21:30:00,6,2023-11-19 00:30:00,6.956796,2.0
RNN_changes,2023-11-18 22:00:00,6,2023-11-19 01:00:00,3.0654693,6.0
RNN_changes,2023-11-18 22:30:00,6,2023-11-19 01:30:00,1.4506758,2.0
RNN_changes,2023-11-18 23:00:00,6,2023-11-19 02:00:00,4.450135,2.0
RNN_changes,2023-11-18 23:30:00,6,2023-11-19 02:30:00,2.9311209,0.0
RNN_changes,2023-11-19 00:00:00,6,2023-11-19 03:00:00,-0.64574593,1.0
RNN_changes,2023-11-19 00:30:00,6,2023-11-19 03:30:00,2.932199,1.0
RNN_changes,2023-11-19 01:00:00,6,2023-11-19 04:00:00,7.2695665,1.0
RNN_changes,2023-11-19 01:30:00,6,2023-11-19 04:30:00,4.03912,1.0
RNN_changes,2023-11-19 02:00:00,6,2023-11-19 05:00:00,4.140161,0.0
RNN_changes,2023-11-19 02:30:00,6,2023-11-19 05:30:00,1.4403933,0.0
RNN_changes,2023-11-19 03:00:00,6,2023-11-19 06:00:00,2.5572033,0.0
RNN_changes,2023-11-19 03:30:00,6,2023-11-19 06:30:00,1.8447511,0.0
RNN_changes,2023-11-19 04:00:00,6,2023-11-19 07:00:00,0.8636104,0.0
RNN_changes,2023-11-19 04:30:00,6,2023-11-19 07:30:00,0.022109866,0.0
RNN_changes,2023-11-19 05:00:00,6,2023-11-19 08:00:00,-2.2311249,0.0
RNN_changes,2023-11-19 05:30:00,6,2023-11-19 08:30:00,-2.5136971,0.0
RNN_changes,2023-11-19 06:00:00,6,2023-11-19 09:00:00,-2.3538814,0.0
RNN_changes,2023-11-19 06:30:00,6,2023-11-19 09:30:00,-2.1196072,0.0
RNN_changes,2023-11-19 07:00:00,6,2023-11-19 10:00:00,-2.0013087,1.0
RNN_changes,2023-11-19 07:30:00,6,2023-11-19 10:30:00,-1.9888101,0.0
RNN_changes,2023-11-19 08:00:00,6,2023-11-19 11:00:00,-2.061428,0.0
RNN_changes,2023-11-19 08:30:00,6,2023-11-19 11:30:00,-2.061428,0.0
RNN_changes,2023-11-19 09:00:00,6,2023-11-19 12:00:00,-2.061428,0.0
RNN_changes,2023-11-19 09:30:00,6,2023-11-19 12:30:00,-2.061428,0.0
RNN_changes,2023-11-19 10:00:00,6,2023-11-19 13:00:00,0.20660384,2.0
RNN_changes,2023-11-19 10:30:00,6,2023-11-19 13:30:00,-1.5670128,1.0
RNN_changes,2023-11-19 11:00:00,6,2023-11-19 14:00:00,-1.594088,1.0
RNN_changes,2023-11-19 11:30:00,6,2023-11-19 14:30:00,-1.6450443,2.0
RNN_changes,2023-11-19 12:00:00,6,2023-11-19 15:00:00,-1.7363255,4.0
RNN_changes,2023-11-19 12:30:00,6,2023-11-19 15:30:00,-1.8563333,4.0
RNN_changes,2023-11-19 13:00:00,6,2023-11-19 16:00:00,2.1760123,3.0
RNN_changes,2023-11-19 13:30:00,6,2023-11-19 16:30:00,0.70068127,1.0
RNN_changes,2023-11-19 14:00:00,6,2023-11-19 17:00:00,0.48581415,3.0
RNN_changes,2023-11-19 14:30:00,6,2023-11-19 17:30:00,2.171238,2.0
RNN_changes,2023-11-19 15:00:00,6,2023-11-19 18:00:00,5.163651,1.0
RNN_changes,2023-11-19 15:30:00,6,2023-11-19 18:30:00,4.855494,2.0
RNN_changes,2023-11-19 16:00:00,6,2023-11-19 19:00:00,2.8268464,6.0
RNN_changes,2023-11-19 16:30:00,6,2023-11-19 19:30:00,-0.8691371,5.0
RNN_changes,2023-11-19 17:00:00,6,2023-11-19 20:00:00,3.4045765,5.0
RNN_changes,2023-11-19 17:30:00,6,2023-11-19 20:30:00,1.805617,5.0
