station_id,last_updated_dt,num_bikes_available,num_bikes_available_types.mechanical,num_bikes_available_types.ebike,num_docks_available,status,empty,full,not_in_service,net_station_change,station_undock,station_dock,hour,day,month,year,weekday,time
1,2023-11-23 19:30:00,6.0,5.0,1.0,39.0,IN_SERVICE,False,False,False,0.0,0.0,0.0,19,23,11,2023,3,2023-11-23 19:30:00
1,2023-11-23 20:00:00,5.0,3.0,2.0,40.0,IN_SERVICE,False,False,False,-1.0,-1.0,0.0,20,23,11,2023,3,2023-11-23 20:00:00
1,2023-11-23 20:30:00,10.0,5.0,5.0,35.0,IN_SERVICE,False,False,False,5.0,0.0,5.0,20,23,11,2023,3,2023-11-23 20:30:00
1,2023-11-23 21:00:00,12.0,5.0,7.0,33.0,IN_SERVICE,False,False,False,2.0,0.0,2.0,21,23,11,2023,3,2023-11-23 21:00:00
1,2023-11-23 21:30:00,12.0,6.0,6.0,33.0,IN_SERVICE,False,False,False,0.0,0.0,0.0,21,23,11,2023,3,2023-11-23 21:30:00
1,2023-11-23 22:00:00,9.0,6.0,3.0,36.0,IN_SERVICE,False,False,False,-3.0,-3.0,0.0,22,23,11,2023,3,2023-11-23 22:00:00
1,2023-11-23 22:30:00,14.0,9.0,5.0,30.0,IN_SERVICE,False,False,False,5.0,0.0,5.0,22,23,11,2023,3,2023-11-23 22:30:00
1,2023-11-23 23:00:00,12.0,11.0,1.0,32.0,IN_SERVICE,False,False,False,-2.0,-2.0,0.0,23,23,11,2023,3,2023-11-23 23:00:00
1,2023-11-23 23:30:00,13.0,13.0,0.0,31.0,IN_SERVICE,False,False,False,1.0,0.0,1.0,23,23,11,2023,3,2023-11-23 23:30:00
1,2023-11-24 00:00:00,13.0,13.0,0.0,31.0,IN_SERVICE,False,False,False,0.0,0.0,0.0,0,24,11,2023,4,2023-11-24 00:00:00
1,2023-11-24 00:30:00,12.0,12.0,0.0,32.0,IN_SERVICE,False,False,False,-1.0,-1.0,0.0,0,24,11,2023,4,2023-11-24 00:30:00
1,2023-11-24 01:00:00,12.0,12.0,0.0,31.0,IN_SERVICE,False,False,False,0.0,0.0,0.0,1,24,11,2023,4,2023-11-24 01:00:00
1,2023-11-24 01:30:00,12.0,12.0,0.0,31.0,IN_SERVICE,False,False,False,0.0,0.0,0.0,1,24,11,2023,4,2023-11-24 01:30:00
1,2023-11-24 02:00:00,12.0,12.0,0.0,31.0,IN_SERVICE,False,False,False,0.0,0.0,0.0,2,24,11,2023,4,2023-11-24 02:00:00
1,2023-11-24 02:30:00,12.0,12.0,0.0,30.0,IN_SERVICE,False,False,False,0.0,0.0,0.0,2,24,11,2023,4,2023-11-24 02:30:00
1,2023-11-24 03:00:00,12.0,12.0,0.0,30.0,IN_SERVICE,False,False,False,0.0,0.0,0.0,3,24,11,2023,4,2023-11-24 03:00:00
1,2023-11-24 03:30:00,13.0,12.0,1.0,30.0,IN_SERVICE,False,False,False,1.0,0.0,1.0,3,24,11,2023,4,2023-11-24 03:30:00
1,2023-11-24 04:00:00,12.0,12.0,0.0,31.0,IN_SERVICE,False,False,False,-1.0,-1.0,0.0,4,24,11,2023,4,2023-11-24 04:00:00
1,2023-11-24 04:30:00,13.0,13.0,0.0,30.0,IN_SERVICE,False,False,False,1.0,0.0,1.0,4,24,11,2023,4,2023-11-24 04:30:00
1,2023-11-24 05:00:00,13.0,13.0,0.0,30.0,IN_SERVICE,False,False,False,0.0,0.0,0.0,5,24,11,2023,4,2023-11-24 05:00:00
1,2023-11-24 05:30:00,13.0,12.0,1.0,30.0,IN_SERVICE,False,False,False,0.0,0.0,0.0,5,24,11,2023,4,2023-11-24 05:30:00
1,2023-11-24 06:00:00,10.0,10.0,0.0,33.0,IN_SERVICE,False,False,False,-3.0,-3.0,0.0,6,24,11,2023,4,2023-11-24 06:00:00
1,2023-11-24 06:30:00,9.0,9.0,0.0,34.0,IN_SERVICE,False,False,False,-1.0,-1.0,0.0,6,24,11,2023,4,2023-11-24 06:30:00
1,2023-11-24 07:00:00,3.0,3.0,0.0,40.0,IN_SERVICE,False,False,False,-6.0,-6.0,0.0,7,24,11,2023,4,2023-11-24 07:00:00
1,2023-11-24 07:30:00,2.0,1.0,1.0,41.0,IN_SERVICE,False,False,False,-1.0,-1.0,0.0,7,24,11,2023,4,2023-11-24 07:30:00
1,2023-11-24 08:00:00,0.0,0.0,0.0,43.0,IN_SERVICE,True,False,False,-2.0,-2.0,0.0,8,24,11,2023,4,2023-11-24 08:00:00
1,2023-11-24 08:30:00,4.0,1.0,3.0,39.0,IN_SERVICE,False,False,False,4.0,0.0,4.0,8,24,11,2023,4,2023-11-24 08:30:00
1,2023-11-24 09:00:00,1.0,1.0,0.0,42.0,IN_SERVICE,False,False,False,-3.0,-3.0,0.0,9,24,11,2023,4,2023-11-24 09:00:00
1,2023-11-24 09:30:00,1.0,1.0,0.0,42.0,IN_SERVICE,False,False,False,0.0,0.0,0.0,9,24,11,2023,4,2023-11-24 09:30:00
1,2023-11-24 10:00:00,0.0,0.0,0.0,43.0,IN_SERVICE,True,False,False,-1.0,-1.0,0.0,10,24,11,2023,4,2023-11-24 10:00:00
1,2023-11-24 10:30:00,1.0,0.0,1.0,42.0,IN_SERVICE,False,False,False,1.0,0.0,1.0,10,24,11,2023,4,2023-11-24 10:30:00
1,2023-11-24 11:00:00,1.0,0.0,1.0,42.0,IN_SERVICE,False,False,False,0.0,0.0,0.0,11,24,11,2023,4,2023-11-24 11:00:00
1,2023-11-24 11:30:00,2.0,1.0,1.0,40.0,IN_SERVICE,False,False,False,1.0,0.0,1.0,11,24,11,2023,4,2023-11-24 11:30:00
1,2023-11-24 12:00:00,4.0,2.0,2.0,39.0,IN_SERVICE,False,False,False,2.0,0.0,2.0,12,24,11,2023,4,2023-11-24 12:00:00
1,2023-11-24 12:30:00,3.0,2.0,1.0,40.0,IN_SERVICE,False,False,False,-1.0,-1.0,0.0,12,24,11,2023,4,2023-11-24 12:30:00
1,2023-11-24 13:00:00,7.0,2.0,5.0,35.0,IN_SERVICE,False,False,False,4.0,0.0,4.0,13,24,11,2023,4,2023-11-24 13:00:00
